8.0,7.0,3.1322656e-01,8.098e-04,0.000e+00
8.0,7.0,3.1449596e-01,5.235e-07,0.000e+00
8.0,7.0,3.1527372e-01,2.394e-03,0.000e+00
8.0,7.0,3.1602688e-01,1.770e-04,0.000e+00
8.0,7.0,3.1888005e-01,2.025e-03,0.000e+00
8.0,7.0,3.1950655e-01,3.358e-06,0.000e+00
8.0,7.0,3.1976991e-01,2.912e-03,0.000e+00
8.0,7.0,3.2153958e-01,2.365e-04,0.000e+00
8.0,7.0,3.2232008e-01,7.613e-07,0.000e+00
8.0,7.0,3.2248183e-01,6.316e-06,0.000e+00
8.0,7.0,3.2316710e-01,4.504e-03,0.000e+00
8.0,7.0,3.2454539e-01,2.600e-06,0.000e+00
8.0,7.0,3.2532498e-01,1.825e-04,0.000e+00
8.0,7.0,3.2627680e-01,3.722e-05,0.000e+00
8.0,7.0,3.2889805e-01,9.237e-04,0.000e+00
8.0,7.0,3.3008634e-01,8.030e-04,0.000e+00
8.0,7.0,3.3496480e-01,1.927e-04,0.000e+00
8.0,7.0,3.3539538e-01,2.551e-05,0.000e+00
8.0,7.0,3.3581820e-01,5.064e-05,0.000e+00
8.0,7.0,3.3679326e-01,2.129e-05,0.000e+00
8.0,7.0,3.3763754e-01,2.779e-05,0.000e+00
8.0,7.0,3.3848183e-01,1.014e-04,0.000e+00
8.0,7.0,3.3998496e-01,1.685e-04,0.000e+00
8.0,7.0,3.4075726e-01,5.507e-04,0.000e+00
8.0,7.0,3.4287185e-01,6.507e-04,0.000e+00
8.0,7.0,3.4329286e-01,2.795e-05,0.000e+00
8.0,7.0,3.4405741e-01,6.824e-05,0.000e+00
8.0,7.0,3.4526028e-01,2.350e-03,0.000e+00
8.0,7.0,3.4549220e-01,1.923e-04,0.000e+00
8.0,7.0,3.4702950e-01,2.477e-03,0.000e+00
8.0,7.0,3.4916277e-01,3.903e-04,0.000e+00
8.0,7.0,3.4922429e-01,2.858e-03,0.000e+00
8.0,7.0,3.5109010e-01,7.324e-04,0.000e+00
8.0,7.0,3.5219410e-01,9.733e-04,0.000e+00
8.0,7.0,3.5307028e-01,9.291e-03,0.000e+00
8.0,7.0,3.5319467e-01,3.520e-04,0.000e+00
8.0,7.0,3.5669211e-01,1.786e-08,0.000e+00
8.0,7.0,3.5700877e-01,1.672e-04,0.000e+00
8.0,7.0,3.5989703e-01,2.628e-03,0.000e+00
8.0,7.0,3.6040642e-01,5.183e-06,0.000e+00
8.0,7.0,3.6189042e-01,9.218e-04,0.000e+00
8.0,7.0,3.6381911e-01,4.581e-04,0.000e+00
8.0,7.0,3.6468117e-01,1.787e-05,0.000e+00
8.0,7.0,3.7017929e-01,1.581e-05,0.000e+00
8.0,7.0,3.7082629e-01,5.486e-05,0.000e+00
8.0,7.0,3.7092152e-01,6.423e-04,0.000e+00
8.0,7.0,3.7276410e-01,1.878e-03,0.000e+00
8.0,7.0,3.7550199e-01,1.367e-03,0.000e+00
8.0,7.0,3.7716369e-01,2.775e-04,0.000e+00
8.0,7.0,3.7765623e-01,9.036e-05,0.000e+00
8.0,7.0,3.7906049e-01,3.240e-05,0.000e+00
8.0,7.0,3.8019091e-01,9.009e-03,0.000e+00
8.0,7.0,3.8158105e-01,7.957e-04,0.000e+00
8.0,7.0,3.8295341e-01,5.660e-02,0.000e+00
8.0,7.0,3.8454084e-01,2.638e-02,0.000e+00
8.0,7.0,3.8777537e-01,2.463e-03,0.000e+00
8.0,7.0,3.8987402e-01,3.970e-04,0.000e+00
8.0,7.0,3.9170840e-01,1.537e-06,0.000e+00
8.0,7.0,3.9524912e-01,1.134e-03,0.000e+00
8.0,7.0,3.9787311e-01,1.157e-03,0.000e+00
8.0,7.0,3.9909602e-01,2.782e-03,0.000e+00
8.0,7.0,4.0386331e-01,7.347e-07,0.000e+00
8.0,7.0,4.0507302e-01,8.480e-03,0.000e+00
8.0,7.0,4.0637658e-01,7.343e-04,0.000e+00
8.0,7.0,4.0951771e-01,2.087e-04,0.000e+00
8.0,7.0,4.1812780e-01,9.248e-08,0.000e+00
8.0,7.0,4.2290193e-01,3.205e-05,0.000e+00
8.0,7.0,4.2557376e-01,2.000e-03,0.000e+00
8.0,7.0,4.2765736e-01,6.379e-04,0.000e+00
8.0,7.0,4.2924205e-01,4.178e-06,0.000e+00
8.0,7.0,4.3032509e-01,2.628e-06,0.000e+00
8.0,7.0,4.3244652e-01,4.819e-04,0.000e+00
8.0,7.0,4.3378562e-01,1.651e-03,0.000e+00
8.0,7.0,4.3431097e-01,1.345e-03,0.000e+00
8.0,7.0,4.3665520e-01,1.242e-05,0.000e+00
8.0,7.0,4.3957763e-01,2.645e-03,0.000e+00
8.0,7.0,4.4060508e-01,3.179e-03,0.000e+00
8.0,7.0,4.4094589e-01,1.571e-04,0.000e+00
8.0,7.0,4.4456817e-01,2.051e-04,0.000e+00
8.0,7.0,4.4759904e-01,1.689e-04,0.000e+00
8.0,7.0,4.4856817e-01,1.325e-08,0.000e+00
8.0,7.0,4.5015833e-01,9.349e-06,0.000e+00
8.0,7.0,4.5126005e-01,4.319e-05,0.000e+00
8.0,7.0,4.5444857e-01,1.299e-03,0.000e+00
8.0,7.0,4.5608748e-01,8.110e-05,0.000e+00
8.0,7.0,4.5802529e-01,2.810e-05,0.000e+00
8.0,7.0,4.6017815e-01,2.474e-05,0.000e+00
8.0,7.0,4.6155097e-01,7.398e-04,0.000e+00
8.0,7.0,4.6309785e-01,9.991e-05,0.000e+00
8.0,7.0,4.6522474e-01,2.688e-04,0.000e+00
8.0,7.0,4.6744003e-01,4.396e-07,0.000e+00
8.0,7.0,4.6952364e-01,1.506e-03,0.000e+00
8.0,7.0,4.7041576e-01,3.091e-03,0.000e+00
8.0,7.0,4.7357421e-01,1.261e-08,0.000e+00
8.0,7.0,4.7516209e-01,1.689e-03,0.000e+00
8.0,7.0,4.7644288e-01,1.850e-05,0.000e+00
8.0,7.0,4.8223625e-01,5.006e-07,0.000e+00
8.0,7.0,4.8251281e-01,1.256e-05,0.000e+00
8.0,7.0,4.8713293e-01,3.674e-05,0.000e+00
8.0,7.0,4.9077480e-01,4.904e-03,0.000e+00
8.0,7.0,5.0342044e-01,6.064e-06,0.000e+00
8.0,7.0,5.2107393e-01,8.887e-08,0.000e+00
8.0,7.0,5.2826791e-01,3.167e-05,0.000e+00
8.0,7.0,5.2871717e-01,1.686e-06,0.000e+00
8.0,7.0,5.4126028e-01,1.294e-06,0.000e+00
8.0,7.0,5.7701150e-01,6.322e-05,0.000e+00
8.0,7.0,5.9722975e-01,5.180e-05,0.000e+00
8.0,7.0,6.0943889e-01,7.029e-04,0.000e+00
8.0,7.0,6.2543889e-01,8.829e-05,0.000e+00
8.0,8.0,3.4471398e-02,5.998e-07,7.684e-19
8.0,8.0,5.4708372e-02,8.859e-03,4.451e-14
8.0,8.0,6.6639207e-02,4.884e-01,4.494e-12
8.0,8.0,7.0930083e-02,4.112e-01,4.508e-12
8.0,8.0,7.4216790e-02,2.758e-04,3.490e-15
8.0,8.0,7.6241941e-02,1.741e+00,2.359e-11
8.0,8.0,8.2113635e-02,1.482e-01,2.519e-12
8.0,8.0,8.6990773e-02,5.596e-02,1.144e-12
8.0,8.0,8.9707712e-02,3.292e-01,7.650e-12
8.0,8.0,9.2681718e-02,2.682e-03,2.788e-11
8.0,8.0,9.9779929e-02,1.360e-01,6.887e-12
8.0,8.0,1.0879481e-01,1.324e+02,5.203e-09
8.0,8.0,1.1390628e-01,1.158e-01,1.623e-11
8.0,8.0,1.2674792e-01,6.233e-02,5.009e-09
8.0,8.0,1.4422964e-01,2.045e+00,1.922e-10
8.0,8.0,1.5376922e-01,3.520e-04,1.508e-11
8.0,8.0,1.5862490e-01,2.991e-02,8.989e-12
8.0,8.0,1.6153093e-01,1.539e-01,1.025e-10
8.0,8.0,1.6184850e-01,4.501e-03,5.991e-11
8.0,8.0,1.6536508e-01,1.712e+00,2.529e-10
8.0,8.0,1.6708737e-01,3.911e+00,5.682e-10
8.0,8.0,1.6831120e-01,9.572e-04,1.013e-11
8.0,8.0,1.6899829e-01,3.547e-03,3.015e-12
8.0,8.0,1.6980613e-01,7.018e-02,4.812e-11
8.0,8.0,1.7159403e-01,5.558e-01,3.648e-10
8.0,8.0,1.7364666e-01,1.114e+00,2.301e-10
8.0,8.0,1.7578540e-01,9.836e+00,1.943e-09
8.0,8.0,1.7988245e-01,4.627e-02,4.647e-11
8.0,8.0,1.8023328e-01,4.948e-01,2.823e-10
8.0,8.0,1.8279941e-01,2.430e-02,1.912e-10
8.0,8.0,1.8671876e-01,4.818e-05,1.121e-11
8.0,8.0,1.8697346e-01,2.739e-03,6.848e-11
8.0,8.0,1.8858594e-01,4.018e-01,1.490e-10
8.0,8.0,1.8962296e-01,2.115e-01,6.829e-10
8.0,8.0,1.9121358e-01,4.367e-04,1.334e-11
8.0,8.0,1.9167149e-01,1.770e-02,2.519e-10
8.0,8.0,1.9327987e-01,1.969e-02,6.251e-11
8.0,8.0,1.9436929e-01,1.603e+00,1.800e-09
8.0,8.0,1.9686342e-01,2.809e-03,6.637e-10
8.0,8.0,1.9759107e-01,7.646e-02,1.663e-09
8.0,8.0,1.9972298e-01,3.285e-01,1.961e-10
8.0,8.0,2.0084383e-01,7.971e-03,1.277e-10
8.0,8.0,2.0100057e-01,2.119e-02,6.197e-10
8.0,8.0,2.0230049e-01,1.503e-05,1.590e-11
8.0,8.0,2.0349744e-01,4.096e-03,5.227e-10
8.0,8.0,2.0389247e-01,9.366e-03,1.189e-09
8.0,8.0,2.0522383e-01,2.311e-02,2.764e-10
8.0,8.0,2.0819501e-01,1.098e-01,2.666e-10
8.0,8.0,2.0986992e-01,2.542e-02,1.548e-10
8.0,8.0,2.0997335e-01,4.477e-03,1.124e-10
8.0,8.0,2.1188700e-01,1.554e-01,6.114e-10
8.0,8.0,2.1202460e-01,1.455e-01,4.438e-10
8.0,8.0,2.1307985e-01,1.200e-01,2.234e-09
8.0,8.0,2.1486502e-01,1.500e-03,1.234e-09
8.0,8.0,2.1582504e-01,1.289e-02,1.681e-10
8.0,8.0,2.1658458e-01,3.150e-03,2.813e-10
8.0,8.0,2.1880852e-01,1.445e-03,1.137e-10
8.0,8.0,2.1961818e-01,2.376e-05,4.612e-12
8.0,8.0,2.1998360e-01,3.056e-04,1.038e-11
8.0,8.0,2.2108532e-01,1.289e-03,2.201e-10
8.0,8.0,2.2164757e-01,8.391e-05,3.886e-11
8.0,8.0,2.2255245e-01,1.570e-06,1.250e-11
8.0,8.0,2.2397312e-01,7.490e-04,3.867e-10
8.0,8.0,2.2641941e-01,2.282e-03,2.873e-09
8.0,8.0,2.2695888e-01,7.900e-08,1.012e-10
8.0,8.0,2.2745552e-01,8.450e-04,7.646e-11
8.0,8.0,2.2801094e-01,1.263e-03,0.000e+00
8.0,8.0,2.3041440e-01,3.635e-05,0.000e+00
8.0,8.0,2.3179679e-01,1.062e-03,0.000e+00
8.0,8.0,2.3397790e-01,4.763e-03,0.000e+00
8.0,8.0,2.3425584e-01,1.126e-04,0.000e+00
8.0,8.0,2.3512655e-01,1.055e-03,0.000e+00
8.0,8.0,2.3525550e-01,1.380e-03,0.000e+00
8.0,8.0,2.3646839e-01,4.734e-02,0.000e+00
8.0,8.0,2.3858891e-01,4.404e-05,0.000e+00
8.0,8.0,2.4030619e-01,1.074e-01,0.000e+00
8.0,8.0,2.4075863e-01,5.020e-05,0.000e+00
8.0,8.0,2.4234788e-01,4.408e-04,0.000e+00
8.0,8.0,2.4287094e-01,2.485e-02,0.000e+00
8.0,8.0,2.4446338e-01,5.038e-02,0.000e+00
8.0,8.0,2.4489669e-01,1.262e-02,0.000e+00
8.0,8.0,2.4727190e-01,7.444e-03,0.000e+00
8.0,8.0,2.4805741e-01,4.285e-02,0.000e+00
8.0,8.0,2.4947625e-01,5.694e-03,0.000e+00
8.0,8.0,2.5332498e-01,1.789e-03,0.000e+00
8.0,8.0,2.5460121e-01,8.426e-08,0.000e+00
8.0,8.0,2.5582823e-01,1.297e-03,0.000e+00
8.0,8.0,2.5710126e-01,1.116e-05,0.000e+00
8.0,8.0,2.5740563e-01,7.752e-08,0.000e+00
8.0,8.0,2.5852466e-01,1.253e-03,0.000e+00
8.0,8.0,2.5965919e-01,6.480e-03,0.000e+00
8.0,8.0,2.6138057e-01,3.128e-04,0.000e+00
8.0,8.0,2.6287778e-01,5.901e-03,0.000e+00
8.0,8.0,2.6404010e-01,1.302e-04,0.000e+00
8.0,8.0,2.6471671e-01,3.247e-06,0.000e+00
8.0,8.0,2.6526438e-01,1.431e-08,0.000e+00
8.0,8.0,2.6561613e-01,6.598e-05,0.000e+00
8.0,8.0,2.6948992e-01,6.551e-04,0.000e+00
8.0,8.0,2.7158720e-01,7.082e-06,0.000e+00
8.0,8.0,2.7253036e-01,7.884e-04,0.000e+00
8.0,8.0,2.7437430e-01,2.337e-02,0.000e+00
8.0,8.0,2.7476432e-01,1.923e-02,0.000e+00
8.0,8.0,2.7670714e-01,2.074e-04,0.000e+00
8.0,8.0,2.7823533e-01,1.461e-03,0.000e+00
8.0,8.0,2.7939310e-01,7.486e-06,0.000e+00
8.0,8.0,2.7995307e-01,4.128e-03,0.000e+00
8.0,8.0,2.8203486e-01,8.243e-03,0.000e+00
8.0,8.0,2.8230641e-01,8.711e-03,0.000e+00
8.0,8.0,2.8413396e-01,7.146e-03,0.000e+00
8.0,8.0,2.8550632e-01,1.663e-03,0.000e+00
8.0,8.0,2.8622075e-01,1.005e-04,0.000e+00
8.0,8.0,2.8696617e-01,2.597e-03,0.000e+00
8.0,8.0,2.8878597e-01,4.891e-02,0.000e+00
8.0,8.0,2.9023898e-01,5.226e-01,0.000e+00
8.0,8.0,2.9225515e-01,2.852e-04,0.000e+00
8.0,8.0,2.9323112e-01,2.440e-02,0.000e+00
8.0,8.0,2.9366397e-01,1.082e-04,0.000e+00
8.0,8.0,2.9540540e-01,3.563e-03,0.000e+00
8.0,8.0,2.9656726e-01,1.988e-02,0.000e+00
8.0,8.0,2.9794282e-01,4.156e-04,0.000e+00
8.0,8.0,2.9827224e-01,1.900e-02,0.000e+00
8.0,8.0,2.9997494e-01,3.627e-04,0.000e+00
8.0,8.0,3.0102517e-01,6.135e-04,0.000e+00
8.0,8.0,3.0344367e-01,2.892e-02,0.000e+00
8.0,8.0,3.0487709e-01,2.380e-03,0.000e+00
8.0,8.0,3.0548217e-01,4.036e-03,0.000e+00
8.0,8.0,3.0800547e-01,1.479e-03,0.000e+00
8.0,8.0,3.0829571e-01,9.348e-04,0.000e+00
8.0,8.0,3.0891582e-01,5.326e-05,0.000e+00
8.0,8.0,3.0923704e-01,5.647e-03,0.000e+00
8.0,8.0,3.1079576e-01,8.588e-03,0.000e+00
8.0,8.0,3.1246702e-01,1.073e-04,0.000e+00
8.0,8.0,3.1322064e-01,3.538e-05,0.000e+00
8.0,8.0,3.1432464e-01,1.431e-04,0.000e+00
8.0,8.0,3.1593530e-01,1.130e-03,0.000e+00
8.0,8.0,3.1777560e-01,2.401e-03,0.000e+00
8.0,8.0,3.1953708e-01,2.430e-06,0.000e+00
8.0,8.0,3.2004875e-01,1.933e-05,0.000e+00
8.0,8.0,3.2068983e-01,7.391e-07,0.000e+00
8.0,8.0,3.2263766e-01,2.179e-03,0.000e+00
8.0,8.0,3.2544527e-01,6.110e-05,0.000e+00
8.0,8.0,3.2999066e-01,1.076e-03,0.000e+00
8.0,8.0,3.3228067e-01,1.153e-04,0.000e+00
8.0,8.0,3.3282014e-01,3.719e-05,0.000e+00
8.0,8.0,3.3389999e-01,3.259e-06,0.000e+00
8.0,8.0,3.3510605e-01,4.646e-05,0.000e+00
8.0,8.0,3.3560998e-01,1.852e-05,0.000e+00
8.0,8.0,3.3641736e-01,5.046e-07,0.000e+00
8.0,8.0,3.4050256e-01,4.350e-04,0.000e+00
8.0,8.0,3.4087071e-01,1.769e-04,0.000e+00
8.0,8.0,3.4435904e-01,2.784e-05,0.000e+00
8.0,8.0,3.4659255e-01,1.124e-04,0.000e+00
8.0,8.0,3.4821643e-01,7.332e-07,0.000e+00
8.0,8.0,3.4860918e-01,7.215e-04,0.000e+00
8.0,8.0,3.4930630e-01,3.012e-05,0.000e+00
8.0,8.0,3.5136621e-01,2.447e-06,0.000e+00
8.0,8.0,3.5244561e-01,9.099e-04,0.000e+00
8.0,8.0,3.5456248e-01,2.148e-04,0.000e+00
8.0,8.0,3.5913065e-01,3.197e-04,0.000e+00
8.0,8.0,3.6105297e-01,2.889e-04,0.000e+00
8.0,8.0,3.6218658e-01,3.369e-04,0.000e+00
8.0,8.0,3.7250849e-01,6.050e-04,0.000e+00
8.0,8.0,3.7319239e-01,5.297e-04,0.000e+00
8.0,8.0,3.7773323e-01,5.431e-05,0.000e+00
8.0,8.0,3.7806083e-01,4.595e-03,0.000e+00
8.0,8.0,3.8188860e-01,9.333e-08,0.000e+00
8.0,8.0,3.8600068e-01,4.085e-05,0.000e+00
8.0,8.0,3.8721768e-01,9.435e-04,0.000e+00
8.0,8.0,3.8789976e-01,3.441e-03,0.000e+00
8.0,8.0,3.8946258e-01,1.985e-03,0.000e+00
8.0,8.0,3.9282925e-01,7.130e-02,0.000e+00
